"date","city","newDeaths","deaths","newCases","totalCases"
2020-05-31,"Camaragibe",0,66,14,909
2020-05-31,"Chã Grande",0,5,6,83
2020-05-31,"Chã de Alegria",0,4,3,67
2020-05-31,"Fernando de Noronha",0,0,0,42
2020-05-31,"Glória do Goitá",2,16,0,77
2020-05-31,"Igarassu",2,48,5,286
2020-05-31,"Ilha de Itamaracá",0,3,5,66
2020-05-31,"Ipojuca",4,31,21,235
2020-05-31,"Itapissuma",4,16,31,151
2020-05-31,"Jaboatão dos Guararapes",10,318,102,3190
2020-05-31,"Moreno",2,24,10,197
2020-05-31,"Olinda",1,170,45,2618
2020-05-31,"Paulista",3,149,38,1885
2020-05-31,"Pombos",0,12,6,195
2020-05-31,"Recife",17,1081,309,15474
2020-05-31,"São Lourenço da Mata",1,57,9,462
2020-05-31,"Vitória de Santo Antão",1,65,13,559
2020-06-01,"Abreu e Lima",1,41,3,332
2020-06-01,"Araçoiaba",0,4,0,34
2020-06-01,"Cabo de Santo Agostinho",2,97,6,654
2020-06-01,"Camaragibe",1,67,10,919
2020-06-01,"Chã Grande",0,5,0,83
2020-06-01,"Chã de Alegria",0,4,5,72
2020-06-01,"Fernando de Noronha",0,0,0,42
2020-06-01,"Glória do Goitá",0,16,0,77
2020-06-01,"Igarassu",0,48,3,289
2020-06-01,"Ilha de Itamaracá",0,3,2,68
2020-06-01,"Ipojuca",3,34,6,241
2020-06-01,"Itapissuma",1,17,1,152
2020-06-01,"Jaboatão dos Guararapes",4,322,30,3220
2020-06-01,"Moreno",1,25,7,204
2020-06-01,"Olinda",1,171,43,2661
2020-06-01,"Paulista",0,149,33,1918
2020-06-01,"Pombos",0,12,4,199
2020-06-01,"Recife",16,1097,91,15565
2020-06-01,"São Lourenço da Mata",1,58,3,465
2020-06-01,"Vitória de Santo Antão",2,67,4,563
2020-06-02,"Abreu e Lima",0,41,6,338
2020-06-02,"Araçoiaba",0,4,3,37
2020-06-02,"Cabo de Santo Agostinho",1,98,8,662
2020-06-02,"Camaragibe",7,74,23,942
2020-06-02,"Chã Grande",0,5,2,85
2020-06-02,"Chã de Alegria",0,4,1,73
2020-06-02,"Fernando de Noronha",0,0,0,42
2020-06-02,"Glória do Goitá",0,16,1,78
2020-06-02,"Igarassu",0,48,6,295
2020-06-02,"Ilha de Itamaracá",0,3,3,71
2020-06-02,"Ipojuca",5,39,8,249
2020-06-02,"Itapissuma",0,17,2,154
2020-06-02,"Jaboatão dos Guararapes",10,332,47,3267
2020-06-02,"Moreno",4,29,5,209
2020-06-02,"Olinda",4,175,35,2696
2020-06-02,"Paulista",3,152,33,1951
2020-06-02,"Pombos",0,12,0,199
2020-06-02,"Recife",3,1100,184,15749
2020-06-02,"São Lourenço da Mata",-1,57,7,472
2020-06-02,"Vitória de Santo Antão",0,67,3,566
2020-06-03,"Abreu e Lima",4,45,9,347
2020-06-03,"Araçoiaba",0,4,0,37
2020-06-03,"Cabo de Santo Agostinho",2,100,13,675
2020-06-03,"Camaragibe",1,75,13,955
2020-06-03,"Chã Grande",0,5,2,87
2020-06-03,"Chã de Alegria",0,4,1,74
2020-06-03,"Fernando de Noronha",0,0,0,42
2020-06-03,"Glória do Goitá",0,16,3,81
2020-06-03,"Igarassu",4,52,10,305
2020-06-03,"Ilha de Itamaracá",0,3,4,75
2020-06-03,"Ipojuca",2,41,13,262
2020-06-03,"Itapissuma",0,17,2,156
2020-06-03,"Jaboatão dos Guararapes",12,344,85,3352
2020-06-03,"Moreno",0,29,2,211
2020-06-03,"Olinda",4,179,80,2776
2020-06-03,"Paulista",3,155,35,1986
2020-06-03,"Pombos",0,12,0,199
2020-06-03,"Recife",20,1120,228,15977
2020-06-03,"São Lourenço da Mata",2,59,1,473
2020-06-03,"Vitória de Santo Antão",1,68,10,576
2020-06-04,"Abreu e Lima",2,47,8,355
2020-06-04,"Araçoiaba",2,6,3,40
2020-06-04,"Cabo de Santo Agostinho",7,107,28,703
2020-06-04,"Camaragibe",1,76,15,970
2020-06-04,"Chã Grande",0,5,3,90
2020-06-04,"Chã de Alegria",0,4,0,74
2020-06-04,"Fernando de Noronha",0,0,0,42
2020-06-04,"Glória do Goitá",0,16,2,83
2020-06-04,"Igarassu",1,53,18,323
2020-06-04,"Ilha de Itamaracá",0,3,0,75
2020-06-04,"Ipojuca",2,43,10,272
2020-06-04,"Itapissuma",0,17,1,157
2020-06-04,"Jaboatão dos Guararapes",16,360,82,3434
2020-06-04,"Moreno",0,29,3,214
2020-06-04,"Olinda",2,181,40,2816
2020-06-04,"Paulista",2,157,40,2026
2020-06-04,"Pombos",0,12,1,200
2020-06-04,"Recife",57,1177,273,16250
2020-06-04,"São Lourenço da Mata",1,60,8,481
2020-06-04,"Vitória de Santo Antão",2,70,7,583
2020-06-05,"Abreu e Lima",0,47,6,361
2020-06-05,"Araçoiaba",0,6,1,41
2020-06-05,"Cabo de Santo Agostinho",0,107,6,709
2020-06-05,"Camaragibe",2,78,7,977
2020-06-05,"Chã Grande",2,7,5,95
2020-06-05,"Chã de Alegria",0,4,2,76
2020-06-05,"Fernando de Noronha",0,0,0,42
2020-06-05,"Glória do Goitá",0,16,5,88
2020-06-05,"Igarassu",0,53,11,334
2020-06-05,"Ilha de Itamaracá",0,3,2,77
2020-06-05,"Ipojuca",2,45,6,278
2020-06-05,"Itapissuma",0,17,1,158
2020-06-05,"Jaboatão dos Guararapes",3,363,99,3533
2020-06-05,"Moreno",1,30,3,217
2020-06-05,"Olinda",-1,180,45,2861
2020-06-05,"Paulista",3,160,40,2066
2020-06-05,"Pombos",0,12,10,210
2020-06-05,"Recife",30,1207,270,16520
2020-06-05,"São Lourenço da Mata",2,62,6,487
2020-06-05,"Vitória de Santo Antão",1,71,13,596
2020-06-06,"Abreu e Lima",0,47,11,372
2020-06-06,"Araçoiaba",0,6,1,42
2020-06-06,"Cabo de Santo Agostinho",2,109,6,715
2020-06-06,"Camaragibe",-1,77,12,989
2020-06-06,"Chã Grande",0,7,0,95
2020-06-06,"Chã de Alegria",0,4,5,81
2020-06-06,"Fernando de Noronha",0,0,0,42
2020-06-06,"Glória do Goitá",0,16,2,90
2020-06-06,"Igarassu",2,55,7,341
2020-06-06,"Ilha de Itamaracá",0,3,0,77
2020-06-06,"Ipojuca",1,46,13,291
2020-06-06,"Itapissuma",1,18,3,161
2020-06-06,"Jaboatão dos Guararapes",2,365,55,3588
2020-06-06,"Moreno",0,30,2,219
2020-06-06,"Olinda",4,184,40,2901
2020-06-06,"Paulista",4,164,26,2092
2020-06-06,"Pombos",0,12,4,214
2020-06-06,"Recife",28,1235,175,16695
2020-06-06,"São Lourenço da Mata",0,62,2,489
2020-06-06,"Vitória de Santo Antão",0,71,9,605
2020-06-07,"Abreu e Lima",1,48,9,381
2020-06-07,"Araçoiaba",1,7,2,44
2020-06-07,"Cabo de Santo Agostinho",2,111,22,737
2020-06-07,"Camaragibe",1,78,19,1008
2020-06-07,"Chã Grande",0,7,8,103
2020-06-07,"Chã de Alegria",0,4,1,82
2020-06-07,"Fernando de Noronha",0,0,0,42
2020-06-07,"Glória do Goitá",0,16,4,94
2020-06-07,"Igarassu",0,55,9,350
2020-06-07,"Ilha de Itamaracá",0,3,1,78
2020-06-07,"Ipojuca",1,47,17,308
2020-06-07,"Itapissuma",0,18,0,161
2020-06-07,"Jaboatão dos Guararapes",4,369,95,3683
2020-06-07,"Moreno",0,30,3,222
2020-06-07,"Olinda",0,184,35,2936
2020-06-07,"Paulista",2,166,30,2122
2020-06-07,"Pombos",0,12,5,219
2020-06-07,"Recife",7,1242,214,16909
2020-06-07,"São Lourenço da Mata",0,62,2,491
2020-06-07,"Vitória de Santo Antão",0,71,13,618
2020-06-08,"Abreu e Lima",0,48,3,384
2020-06-08,"Araçoiaba",0,7,1,45
2020-06-08,"Cabo de Santo Agostinho",0,111,9,746
2020-06-08,"Camaragibe",1,79,23,1031
2020-06-08,"Chã Grande",0,7,1,104
2020-06-08,"Chã de Alegria",0,4,0,82
2020-06-08,"Fernando de Noronha",0,0,0,42
2020-06-08,"Glória do Goitá",0,16,1,95
2020-06-08,"Igarassu",1,56,2,352
2020-06-08,"Ilha de Itamaracá",0,3,3,81
2020-06-08,"Ipojuca",1,48,1,309
2020-06-08,"Itapissuma",0,18,1,162
2020-06-08,"Jaboatão dos Guararapes",1,370,32,3715
2020-06-08,"Moreno",1,31,4,226
2020-06-08,"Olinda",2,186,34,2970
2020-06-08,"Paulista",0,166,17,2139
2020-06-08,"Pombos",3,15,5,224
2020-06-08,"Recife",28,1270,128,17037
2020-06-08,"São Lourenço da Mata",0,62,4,495
2020-06-08,"Vitória de Santo Antão",0,71,2,620
2020-06-09,"Abreu e Lima",3,51,4,388
2020-06-09,"Araçoiaba",0,7,0,45
2020-06-09,"Cabo de Santo Agostinho",2,113,3,749
2020-06-09,"Camaragibe",2,81,2,1033
2020-06-09,"Chã Grande",0,7,0,104
2020-06-09,"Chã de Alegria",0,4,0,82
2020-06-09,"Fernando de Noronha",0,0,0,42
2020-06-09,"Glória do Goitá",0,16,0,95
2020-06-09,"Igarassu",-1,55,-1,351
2020-06-09,"Ilha de Itamaracá",0,3,6,87
2020-06-09,"Ipojuca",0,48,4,313
2020-06-09,"Itapissuma",0,18,1,163
2020-06-09,"Jaboatão dos Guararapes",12,382,8,3723
2020-06-09,"Moreno",0,31,1,227
2020-06-09,"Olinda",4,190,13,2983
2020-06-09,"Paulista",0,166,15,2154
2020-06-09,"Pombos",0,15,-1,223
2020-06-09,"Recife",45,1315,96,17133
2020-06-09,"São Lourenço da Mata",0,62,2,497
2020-06-09,"Vitória de Santo Antão",2,73,3,623
2020-06-10,"Abreu e Lima",0,51,6,394
2020-06-10,"Araçoiaba",0,7,2,47
2020-06-10,"Cabo de Santo Agostinho",1,114,5,754
2020-06-10,"Camaragibe",2,83,17,1050
2020-06-10,"Chã Grande",0,7,0,104
2020-06-10,"Chã de Alegria",0,4,2,84
2020-06-10,"Fernando de Noronha",0,0,31,73
2020-06-10,"Glória do Goitá",0,16,7,102
2020-06-10,"Igarassu",1,56,3,354
2020-06-10,"Ilha de Itamaracá",0,3,6,93
2020-06-10,"Ipojuca",0,48,3,316
2020-06-10,"Itapissuma",0,18,7,170
2020-06-10,"Jaboatão dos Guararapes",9,391,54,3777
2020-06-10,"Moreno",0,31,2,229
2020-06-10,"Olinda",3,193,23,3006
2020-06-10,"Paulista",3,169,21,2175
2020-06-10,"Pombos",0,15,17,240
2020-06-10,"Recife",46,1361,244,17377
2020-06-10,"São Lourenço da Mata",1,63,5,502
2020-06-10,"Vitória de Santo Antão",0,73,13,636
2020-06-11,"Abreu e Lima",0,51,8,402
2020-06-11,"Araçoiaba",0,7,0,47
2020-06-11,"Cabo de Santo Agostinho",4,118,12,766
2020-06-11,"Camaragibe",2,85,13,1063
2020-06-11,"Chã Grande",0,7,8,112
2020-06-11,"Chã de Alegria",0,4,0,84
2020-06-11,"Fernando de Noronha",0,0,0,73
2020-06-11,"Glória do Goitá",1,17,0,102
2020-06-11,"Igarassu",0,56,8,362
2020-06-11,"Ilha de Itamaracá",0,3,0,93
2020-06-11,"Ipojuca",5,53,6,322
2020-06-11,"Itapissuma",0,18,1,171
2020-06-11,"Jaboatão dos Guararapes",7,398,93,3870
2020-06-11,"Moreno",1,32,1,230
2020-06-11,"Olinda",1,194,38,3044
2020-06-11,"Paulista",2,171,56,2231
2020-06-11,"Pombos",0,15,2,242
2020-06-11,"Recife",41,1402,308,17685
2020-06-11,"São Lourenço da Mata",0,63,9,511
2020-06-11,"Vitória de Santo Antão",13,86,10,646
2020-06-12,"Abreu e Lima",0,51,7,409
2020-06-12,"Araçoiaba",0,7,2,49
2020-06-12,"Cabo de Santo Agostinho",0,118,8,774
2020-06-12,"Camaragibe",0,85,16,1079
2020-06-12,"Chã Grande",0,7,0,112
2020-06-12,"Chã de Alegria",0,4,1,85
2020-06-12,"Fernando de Noronha",0,0,0,73
2020-06-12,"Glória do Goitá",0,17,3,105
2020-06-12,"Igarassu",1,57,10,372
2020-06-12,"Ilha de Itamaracá",0,3,1,94
2020-06-12,"Ipojuca",0,53,1,323
2020-06-12,"Itapissuma",0,18,9,180
2020-06-12,"Jaboatão dos Guararapes",3,401,49,3919
2020-06-12,"Moreno",-2,30,5,235
2020-06-12,"Olinda",1,195,28,3072
2020-06-12,"Paulista",2,173,21,2252
2020-06-12,"Pombos",0,15,4,246
2020-06-12,"Recife",37,1439,181,17866
2020-06-12,"São Lourenço da Mata",0,63,6,517
2020-06-12,"Vitória de Santo Antão",1,87,19,665
2020-06-13,"Abreu e Lima",0,51,6,415
2020-06-13,"Araçoiaba",0,7,1,50
2020-06-13,"Cabo de Santo Agostinho",5,123,30,804
2020-06-13,"Camaragibe",0,85,22,1101
2020-06-13,"Chã Grande",0,7,1,113
2020-06-13,"Chã de Alegria",0,4,3,88
2020-06-13,"Fernando de Noronha",0,0,0,73
2020-06-13,"Glória do Goitá",0,17,2,107
2020-06-13,"Igarassu",1,58,7,379
2020-06-13,"Ilha de Itamaracá",0,3,3,97
2020-06-13,"Ipojuca",0,53,13,336
2020-06-13,"Itapissuma",0,18,1,181
2020-06-13,"Jaboatão dos Guararapes",8,409,43,3962
2020-06-13,"Moreno",0,30,2,237
2020-06-13,"Olinda",4,199,27,3099
2020-06-13,"Paulista",2,175,49,2301
2020-06-13,"Pombos",0,15,7,253
2020-06-13,"Recife",45,1484,236,18102
2020-06-13,"São Lourenço da Mata",0,63,4,521
2020-06-13,"Vitória de Santo Antão",-1,86,18,683
2020-06-14,"Abreu e Lima",0,51,3,418
2020-06-14,"Araçoiaba",0,7,0,50
2020-06-14,"Cabo de Santo Agostinho",-1,122,5,809
2020-06-14,"Camaragibe",0,85,8,1109
2020-06-14,"Chã Grande",0,7,0,113
2020-06-14,"Chã de Alegria",0,4,0,88
2020-06-14,"Fernando de Noronha",0,0,1,74
2020-06-14,"Glória do Goitá",0,17,0,107
2020-06-14,"Igarassu",1,59,4,383
2020-06-14,"Ilha de Itamaracá",0,3,1,98
2020-06-14,"Ipojuca",0,53,4,340
2020-06-14,"Itapissuma",0,18,0,181
2020-06-14,"Jaboatão dos Guararapes",6,415,28,3990
2020-06-14,"Moreno",0,30,0,237
2020-06-14,"Olinda",0,199,26,3125
2020-06-14,"Paulista",1,176,15,2316
2020-06-14,"Pombos",0,15,4,257
2020-06-14,"Recife",45,1529,151,18253
2020-06-14,"São Lourenço da Mata",0,63,3,524
2020-06-14,"Vitória de Santo Antão",1,87,13,696
2020-06-15,"Abreu e Lima",1,52,3,421
2020-06-15,"Araçoiaba",1,8,0,50
2020-06-15,"Cabo de Santo Agostinho",1,123,5,814
2020-06-15,"Camaragibe",0,85,3,1112
2020-06-15,"Chã Grande",0,7,1,114
2020-06-15,"Chã de Alegria",0,4,0,88
2020-06-15,"Fernando de Noronha",0,0,0,74
2020-06-15,"Glória do Goitá",0,17,0,107
2020-06-15,"Igarassu",0,59,0,383
2020-06-15,"Ilha de Itamaracá",0,3,6,104
2020-06-15,"Ipojuca",0,53,1,341
2020-06-15,"Itapissuma",0,18,0,181
2020-06-15,"Jaboatão dos Guararapes",3,418,15,4005
2020-06-15,"Moreno",0,30,1,238
2020-06-15,"Olinda",4,203,14,3139
2020-06-15,"Paulista",0,176,15,2331
2020-06-15,"Pombos",0,15,0,257
2020-06-15,"Recife",9,1538,80,18333
2020-06-15,"São Lourenço da Mata",0,63,0,524
2020-06-15,"Vitória de Santo Antão",1,88,2,698
2020-06-16,"Abreu e Lima",0,52,8,429
2020-06-16,"Araçoiaba",0,8,1,51
2020-06-16,"Cabo de Santo Agostinho",2,125,19,833
2020-06-16,"Camaragibe",0,85,22,1134
2020-06-16,"Chã Grande",0,7,1,115
2020-06-16,"Chã de Alegria",0,4,17,105
2020-06-16,"Fernando de Noronha",0,0,0,74
2020-06-16,"Glória do Goitá",0,17,3,110
2020-06-16,"Igarassu",0,59,8,391
2020-06-16,"Ilha de Itamaracá",0,3,0,104
2020-06-16,"Ipojuca",2,55,21,362
2020-06-16,"Itapissuma",0,18,1,182
2020-06-16,"Jaboatão dos Guararapes",12,430,41,4046
2020-06-16,"Moreno",0,30,5,243
2020-06-16,"Olinda",3,206,37,3176
2020-06-16,"Paulista",0,176,25,2356
2020-06-16,"Pombos",0,15,1,258
2020-06-16,"Recife",25,1563,182,18515
2020-06-16,"São Lourenço da Mata",1,64,6,530
2020-06-16,"Vitória de Santo Antão",0,88,33,731
2020-06-17,"Abreu e Lima",0,52,1,430
2020-06-17,"Araçoiaba",0,8,1,52
2020-06-17,"Cabo de Santo Agostinho",0,125,10,843
2020-06-17,"Camaragibe",1,86,11,1145
2020-06-17,"Chã Grande",1,8,11,126
2020-06-17,"Chã de Alegria",0,4,3,108
2020-06-17,"Fernando de Noronha",0,0,0,74
2020-06-17,"Glória do Goitá",1,18,3,113
2020-06-17,"Igarassu",-1,58,0,391
2020-06-17,"Ilha de Itamaracá",0,3,0,104
2020-06-17,"Ipojuca",1,56,4,366
2020-06-17,"Itapissuma",2,20,2,184
2020-06-17,"Jaboatão dos Guararapes",1,431,64,4110
2020-06-17,"Moreno",1,31,3,246
2020-06-17,"Olinda",-1,205,39,3215
2020-06-17,"Paulista",3,179,18,2374
2020-06-17,"Pombos",0,15,4,262
2020-06-17,"Recife",21,1584,247,18762
2020-06-17,"São Lourenço da Mata",1,65,6,536
2020-06-17,"Vitória de Santo Antão",0,88,42,773
2020-06-18,"Abreu e Lima",0,52,5,435
2020-06-18,"Araçoiaba",0,8,1,53
2020-06-18,"Cabo de Santo Agostinho",1,126,16,859
2020-06-18,"Camaragibe",0,86,12,1157
2020-06-18,"Chã Grande",1,9,8,134
2020-06-18,"Chã de Alegria",0,4,1,109
2020-06-18,"Fernando de Noronha",0,0,0,74
2020-06-18,"Glória do Goitá",0,18,6,119
2020-06-18,"Igarassu",0,58,3,394
2020-06-18,"Ilha de Itamaracá",0,3,0,104
2020-06-18,"Ipojuca",1,57,5,371
2020-06-18,"Itapissuma",0,20,2,186
2020-06-18,"Jaboatão dos Guararapes",12,443,138,4248
2020-06-18,"Moreno",0,31,4,250
2020-06-18,"Olinda",1,206,60,3275
2020-06-18,"Paulista",2,181,27,2401
2020-06-18,"Pombos",0,15,6,268
2020-06-18,"Recife",10,1594,229,18991
2020-06-18,"São Lourenço da Mata",0,65,15,551
2020-06-18,"Vitória de Santo Antão",0,88,27,800
2020-06-19,"Abreu e Lima",0,52,6,441
2020-06-19,"Araçoiaba",0,8,0,53
2020-06-19,"Cabo de Santo Agostinho",0,126,9,868
2020-06-19,"Camaragibe",0,86,11,1168
2020-06-19,"Chã Grande",0,9,1,135
2020-06-19,"Chã de Alegria",0,4,6,115
2020-06-19,"Fernando de Noronha",0,0,0,74
2020-06-19,"Glória do Goitá",0,18,4,123
2020-06-19,"Igarassu",0,58,8,402
2020-06-19,"Ilha de Itamaracá",0,3,0,104
2020-06-19,"Ipojuca",3,60,4,375
2020-06-19,"Itapissuma",0,20,0,186
2020-06-19,"Jaboatão dos Guararapes",3,446,55,4303
2020-06-19,"Moreno",0,31,2,252
2020-06-19,"Olinda",1,207,74,3349
2020-06-19,"Paulista",1,182,19,2420
2020-06-19,"Pombos",0,15,9,277
2020-06-19,"Recife",14,1608,201,19192
2020-06-19,"São Lourenço da Mata",0,65,5,556
2020-06-19,"Vitória de Santo Antão",1,89,13,813
2020-06-20,"Abreu e Lima",1,53,2,443
2020-06-20,"Araçoiaba",0,8,-1,52
2020-06-20,"Cabo de Santo Agostinho",5,131,2,870
2020-06-20,"Camaragibe",0,86,14,1182
2020-06-20,"Chã Grande",1,10,8,143
2020-06-20,"Chã de Alegria",0,4,1,116
2020-06-20,"Fernando de Noronha",0,0,0,74
2020-06-20,"Glória do Goitá",0,18,8,131
2020-06-20,"Igarassu",0,58,6,408
2020-06-20,"Ilha de Itamaracá",0,3,1,105
2020-06-20,"Ipojuca",0,60,15,390
2020-06-20,"Itapissuma",0,20,13,199
2020-06-20,"Jaboatão dos Guararapes",3,449,97,4400
2020-06-20,"Moreno",0,31,4,256
2020-06-20,"Olinda",1,208,98,3447
2020-06-20,"Paulista",0,182,28,2448
2020-06-20,"Pombos",0,15,13,290
2020-06-20,"Recife",7,1615,187,19379
2020-06-20,"São Lourenço da Mata",0,65,6,562
2020-06-20,"Vitória de Santo Antão",15,104,27,840
2020-06-21,"Abreu e Lima",0,53,6,449
2020-06-21,"Araçoiaba",0,8,2,54
2020-06-21,"Cabo de Santo Agostinho",1,132,9,879
2020-06-21,"Camaragibe",1,87,9,1191
2020-06-21,"Chã Grande",0,10,7,150
2020-06-21,"Chã de Alegria",0,4,1,117
2020-06-21,"Fernando de Noronha",0,0,0,74
2020-06-21,"Glória do Goitá",0,18,7,138
2020-06-21,"Igarassu",1,59,5,413
2020-06-21,"Ilha de Itamaracá",0,3,2,107
2020-06-21,"Ipojuca",0,60,4,394
2020-06-21,"Itapissuma",0,20,4,203
2020-06-21,"Jaboatão dos Guararapes",6,455,49,4449
2020-06-21,"Moreno",0,31,2,258
2020-06-21,"Olinda",0,208,36,3483
2020-06-21,"Paulista",0,182,23,2471
2020-06-21,"Pombos",0,15,0,290
2020-06-21,"Recife",48,1663,234,19613
2020-06-21,"São Lourenço da Mata",1,66,6,568
2020-06-21,"Vitória de Santo Antão",0,104,5,845
2020-06-22,"Abreu e Lima",0,53,5,454
2020-06-22,"Araçoiaba",0,8,0,54
2020-06-22,"Cabo de Santo Agostinho",0,132,5,884
2020-06-22,"Camaragibe",2,89,8,1199
2020-06-22,"Chã Grande",1,11,7,157
2020-06-22,"Chã de Alegria",0,4,4,121
2020-06-22,"Fernando de Noronha",0,0,0,74
2020-06-22,"Glória do Goitá",0,18,2,140
2020-06-22,"Igarassu",1,60,1,414
2020-06-22,"Ilha de Itamaracá",0,3,0,107
2020-06-22,"Ipojuca",0,60,5,399
2020-06-22,"Itapissuma",0,20,0,203
2020-06-22,"Jaboatão dos Guararapes",2,457,10,4459
2020-06-22,"Moreno",0,31,1,259
2020-06-22,"Olinda",0,208,10,3493
2020-06-22,"Paulista",1,183,15,2486
2020-06-22,"Pombos",0,15,8,298
2020-06-22,"Recife",-1,1662,66,19679
2020-06-22,"São Lourenço da Mata",0,66,3,571
2020-06-22,"Vitória de Santo Antão",1,105,7,852
2020-06-23,"Abreu e Lima",0,53,0,454
2020-06-23,"Araçoiaba",0,8,1,55
2020-06-23,"Cabo de Santo Agostinho",1,133,2,886
2020-06-23,"Camaragibe",0,89,1,1200
2020-06-23,"Chã Grande",0,11,0,157
2020-06-23,"Chã de Alegria",0,4,4,125
2020-06-23,"Fernando de Noronha",0,0,3,77
2020-06-23,"Glória do Goitá",0,18,1,141
2020-06-23,"Igarassu",0,60,1,415
2020-06-23,"Ilha de Itamaracá",0,3,1,108
2020-06-23,"Ipojuca",1,61,3,402
2020-06-23,"Itapissuma",0,20,1,204
2020-06-23,"Jaboatão dos Guararapes",17,474,16,4475
2020-06-23,"Moreno",0,31,2,261
2020-06-23,"Olinda",3,211,18,3511
2020-06-23,"Paulista",4,187,12,2498
2020-06-23,"Pombos",1,16,2,300
2020-06-23,"Recife",23,1685,39,19718
2020-06-23,"São Lourenço da Mata",1,67,1,572
2020-06-23,"Vitória de Santo Antão",0,105,0,852
2020-06-24,"Abreu e Lima",2,55,4,458
2020-06-24,"Araçoiaba",0,8,1,56
2020-06-24,"Cabo de Santo Agostinho",0,133,11,897
2020-06-24,"Camaragibe",0,89,10,1210
2020-06-24,"Chã Grande",0,11,1,158
2020-06-24,"Chã de Alegria",0,4,2,127
2020-06-24,"Fernando de Noronha",0,0,0,77
2020-06-24,"Glória do Goitá",0,18,1,142
2020-06-24,"Igarassu",0,60,4,419
2020-06-24,"Ilha de Itamaracá",0,3,2,110
2020-06-24,"Ipojuca",0,61,10,412
2020-06-24,"Itapissuma",1,21,0,204
2020-06-24,"Jaboatão dos Guararapes",10,484,50,4525
2020-06-24,"Moreno",0,31,0,261
2020-06-24,"Olinda",0,211,70,3581
2020-06-24,"Paulista",4,191,19,2517
2020-06-24,"Pombos",1,17,0,300
2020-06-24,"Recife",34,1719,257,19975
2020-06-24,"São Lourenço da Mata",0,67,3,575
2020-06-24,"Vitória de Santo Antão",0,105,2,854
2020-06-25,"Abreu e Lima",0,55,4,462
2020-06-25,"Araçoiaba",0,8,0,56
2020-06-25,"Cabo de Santo Agostinho",0,133,6,903
2020-06-25,"Camaragibe",1,90,9,1219
2020-06-25,"Chã Grande",0,11,4,162
2020-06-25,"Chã de Alegria",0,4,1,128
2020-06-25,"Fernando de Noronha",0,0,7,84
2020-06-25,"Glória do Goitá",0,18,1,143
2020-06-25,"Igarassu",2,62,6,425
2020-06-25,"Ilha de Itamaracá",0,3,2,112
2020-06-25,"Ipojuca",0,61,14,426
2020-06-25,"Itapissuma",0,21,0,204
2020-06-25,"Jaboatão dos Guararapes",14,498,128,4653
2020-06-25,"Moreno",0,31,4,265
2020-06-25,"Olinda",1,212,22,3603
2020-06-25,"Paulista",4,195,21,2538
2020-06-25,"Pombos",0,17,5,305
2020-06-25,"Recife",24,1743,190,20165
2020-06-25,"São Lourenço da Mata",0,67,2,577
2020-06-25,"Vitória de Santo Antão",0,105,23,877
2020-06-26,"Abreu e Lima",0,55,2,464
2020-06-26,"Araçoiaba",0,8,0,56
2020-06-26,"Cabo de Santo Agostinho",13,146,2,905
2020-06-26,"Camaragibe",5,95,6,1225
2020-06-26,"Chã Grande",0,11,5,167
2020-06-26,"Chã de Alegria",0,4,1,129
2020-06-26,"Fernando de Noronha",0,0,1,85
2020-06-26,"Glória do Goitá",0,18,0,143
2020-06-26,"Igarassu",1,63,1,426
2020-06-26,"Ilha de Itamaracá",0,3,1,113
2020-06-26,"Ipojuca",0,61,-1,425
2020-06-26,"Itapissuma",0,21,0,204
2020-06-26,"Jaboatão dos Guararapes",24,522,15,4668
2020-06-26,"Moreno",2,33,1,266
2020-06-26,"Olinda",6,218,28,3631
2020-06-26,"Paulista",2,197,23,2561
2020-06-26,"Pombos",0,17,0,305
2020-06-26,"Recife",38,1781,110,20275
2020-06-26,"São Lourenço da Mata",0,67,0,577
2020-06-26,"Vitória de Santo Antão",2,107,9,886
2020-06-27,"Abreu e Lima",1,56,10,474
2020-06-27,"Araçoiaba",0,8,2,58
2020-06-27,"Cabo de Santo Agostinho",15,161,8,913
2020-06-27,"Camaragibe",1,96,14,1239
2020-06-27,"Chã Grande",0,11,0,167
2020-06-27,"Chã de Alegria",0,4,0,129
2020-06-27,"Fernando de Noronha",0,0,0,85
2020-06-27,"Glória do Goitá",0,18,3,146
2020-06-27,"Igarassu",0,63,3,429
2020-06-27,"Ilha de Itamaracá",0,3,2,115
2020-06-27,"Ipojuca",3,64,5,430
2020-06-27,"Itapissuma",0,21,4,208
2020-06-27,"Jaboatão dos Guararapes",13,535,72,4740
2020-06-27,"Moreno",0,33,4,270
2020-06-27,"Olinda",4,222,93,3724
2020-06-27,"Paulista",1,198,30,2591
2020-06-27,"Pombos",0,17,28,333
2020-06-27,"Recife",22,1803,166,20441
2020-06-27,"São Lourenço da Mata",0,67,6,583
2020-06-27,"Vitória de Santo Antão",1,108,37,923
2020-06-28,"Abreu e Lima",0,56,3,477
2020-06-28,"Araçoiaba",0,8,0,58
2020-06-28,"Cabo de Santo Agostinho",0,161,4,917
2020-06-28,"Camaragibe",0,96,13,1252
2020-06-28,"Chã Grande",0,11,6,173
2020-06-28,"Chã de Alegria",1,5,4,133
2020-06-28,"Fernando de Noronha",0,0,0,85
2020-06-28,"Glória do Goitá",0,18,2,148
2020-06-28,"Igarassu",0,63,4,433
2020-06-28,"Ilha de Itamaracá",0,3,5,120
